-2.833   0.000   -0.000   15.459   9.607
-2.800   -0.127   -0.089   15.423   9.644
-2.767   -0.206   -0.108   15.391   9.669
-2.733   -0.250   -0.124   15.377   9.655
-2.700   -0.275   -0.080   15.392   9.650
-2.667   -0.296   -0.065   15.399   9.633
-2.633   -0.324   -0.052   15.422   9.629
-2.600   -0.349   -0.067   15.431   9.626
-2.567   -0.378   -0.060   15.445   9.588
-2.533   -0.405   -0.071   15.477   9.563
-2.500   -0.437   -0.071   15.496   9.522
-2.467   -0.452   -0.081   15.522   9.488
-2.433   -0.475   -0.089   15.540   9.459
-2.400   -0.506   -0.103   15.547   9.459
-2.367   -0.548   -0.121   15.554   9.442
-2.333   -0.574   -0.151   15.547   9.408
-2.300   -0.611   -0.163   15.543   9.367
-2.267   -0.658   -0.197   15.542   9.364
-2.233   -0.699   -0.230   15.507   9.281
-2.200   -0.746   -0.278   15.481   9.262
-2.167   -0.756   -0.307   15.480   9.261
-2.133   -0.778   -0.316   15.443   9.242
-2.100   -0.829   -0.335   15.410   9.194
-2.067   -0.902   -0.357   15.352   9.177
-2.033   -0.960   -0.399   15.317   9.141
-2.000   -1.008   -0.434   15.282   9.138
-1.967   -1.068   -0.445   15.257   9.151
-1.933   -1.150   -0.485   15.202   9.160
-1.900   -1.185   -0.518   15.160   9.166
-1.867   -1.227   -0.524   15.103   9.164
-1.833   -1.261   -0.548   15.078   9.168
-1.800   -1.274   -0.549   15.031   9.171
-1.767   -1.317   -0.548   14.997   9.172
-1.733   -1.343   -0.542   14.944   9.200
-1.700   -1.380   -0.542   14.927   9.294
-1.667   -1.400   -0.542   14.905   9.307
-1.633   -1.421   -0.539   14.864   9.326
-1.600   -1.444   -0.539   14.810   9.353
-1.567   -1.456   -0.540   14.790   9.392
-1.533   -1.471   -0.541   14.768   9.456
-1.500   -1.475   -0.546   14.776   9.464
-1.467   -1.473   -0.545   14.773   9.456
-1.433   -1.474   -0.544   14.772   9.451
-1.400   -1.469   -0.520   14.782   9.459
-1.367   -1.464   -0.494   14.787   9.501
-1.333   -1.461   -0.448   14.792   9.488
-1.300   -1.437   -0.426   14.794   9.480
-1.267   -1.411   -0.408   14.856   9.474
-1.233   -1.389   -0.374   14.884   9.471
-1.200   -1.369   -0.354   14.909   9.453
-1.167   -1.338   -0.364   14.938   9.444
-1.133   -1.301   -0.370   15.018   9.440
-1.100   -1.254   -0.372   15.090   9.439
-1.067   -1.242   -0.368   15.145   9.439
-1.033   -1.206   -0.370   15.228   9.439
-1.000   -1.144   -0.387   15.406   9.489
-0.967   -1.074   -0.406   15.558   9.551
-0.933   -1.035   -0.419   15.699   9.601
-0.900   -0.973   -0.418   15.850   9.637
-0.867   -0.902   -0.412   15.942   9.631
-0.833   -0.820   -0.426   16.025   9.635
-0.800   -0.750   -0.439   16.147   9.654
-0.767   -0.615   -0.499   16.200   9.675
-0.733   -0.512   -0.506   16.201   9.662
-0.700   -0.420   -0.552   16.197   9.653
-0.667   -0.356   -0.597   16.195   9.650
-0.633   -0.235   -0.688   16.127   9.627
-0.600   -0.160   -0.687   16.092   9.559
-0.567   -0.117   -0.713   15.979   9.455
-0.533   -0.063   -0.746   15.575   9.271
-0.500   -0.011   -0.792   15.224   9.073
-0.467   0.061   -0.818   15.107   8.968
-0.433   0.093   -0.827   14.958   8.759
-0.400   0.148   -0.822   14.583   8.442
-0.367   0.204   -0.826   14.279   8.128
-0.333   0.230   -0.817   14.183   8.038
-0.300   0.224   -0.758   14.132   7.877
-0.267   0.223   -0.570   13.950   7.479
-0.233   0.272   -0.306   13.898   7.314
-0.200   0.405   -0.101   13.665   7.088
-0.167   0.448   0.318   13.530   6.935
-0.133   0.427   0.591   14.088   6.721
-0.100   0.491   0.808   13.742   6.404
-0.067   0.533   0.846   13.744   5.667
-0.033   0.510   0.994   13.829   4.769
0.000   0.490   1.147   14.233   4.387
0.033   0.478   1.125   14.482   4.591
0.067   0.433   1.188   14.706   5.213
0.100   0.364   1.194   14.888   5.975
0.133   0.333   1.135   14.902   6.838
0.167   0.335   1.044   15.154   7.727
0.200   0.330   0.910   15.176   8.316
0.233   0.331   0.636   15.167   8.750
0.267   0.323   0.374   15.183   9.316
0.300   0.294   0.194   15.326   9.700
0.333   0.223   0.053   15.193   9.825
0.367   0.202   -0.039   15.101   10.059
0.400   0.186   -0.110   15.050   10.040
0.433   0.178   -0.178   15.016   10.140
0.467   0.152   -0.155   15.037   10.029
0.500   0.123   -0.059   14.991   9.960
0.533   0.097   -0.004   14.908   9.827
0.567   0.052   0.003   14.906   9.668
0.600   -0.005   0.080   14.889   9.618
0.633   -0.057   0.161   15.035   9.698
0.667   -0.113   0.245   15.159   9.706
0.700   -0.162   0.241   15.300   9.674
0.733   -0.232   0.209   15.383   9.668
0.767   -0.275   0.183   15.427   9.661
0.800   -0.279   0.175   15.444   9.651
0.833   -0.353   0.084   15.491   9.647
0.867   -0.395   0.038   15.528   9.651
0.900   -0.422   0.031   15.513   9.648
0.933   -0.458   0.042   15.482   9.624
