-3.600   0.000   -0.000   15.784   10.124
-3.567   -0.020   0.019   15.781   10.125
-3.533   -0.020   0.038   15.792   10.086
-3.500   -0.019   0.090   15.815   9.984
-3.467   -0.021   0.086   15.887   9.923
-3.433   -0.023   0.082   15.914   9.902
-3.400   -0.022   0.089   15.960   9.897
-3.367   -0.018   0.102   16.010   9.841
-3.333   -0.006   0.132   16.053   9.812
-3.300   0.006   0.160   16.087   9.806
-3.267   0.010   0.170   16.095   9.810
-3.233   0.013   0.206   16.119   9.809
-3.200   0.029   0.254   16.138   9.817
-3.167   0.052   0.281   16.162   9.813
-3.133   0.070   0.324   16.180   9.808
-3.100   0.108   0.305   16.185   9.795
-3.067   0.160   0.293   16.181   9.767
-3.033   0.199   0.290   16.185   9.739
-3.000   0.231   0.289   16.187   9.706
-2.967   0.250   0.284   16.185   9.672
-2.933   0.252   0.277   16.181   9.685
-2.900   0.260   0.273   16.179   9.691
-2.867   0.277   0.269   16.177   9.667
-2.833   0.279   0.272   16.176   9.661
-2.800   0.275   0.284   16.175   9.663
-2.767   0.272   0.285   16.174   9.659
-2.733   0.270   0.285   16.177   9.661
-2.700   0.260   0.283   16.200   9.676
-2.667   0.237   0.251   16.223   9.713
-2.633   0.231   0.232   16.237   9.733
-2.600   0.219   0.194   16.266   9.764
-2.567   0.201   0.149   16.291   9.843
-2.533   0.179   0.116   16.334   9.858
-2.500   0.115   0.104   16.370   9.855
-2.467   0.091   0.105   16.390   9.852
-2.433   0.076   0.059   16.411   9.866
-2.400   0.050   0.023   16.435   9.861
-2.367   0.024   -0.043   16.445   9.829
-2.333   -0.010   -0.165   16.463   9.826
-2.300   -0.064   -0.148   16.455   9.808
-2.267   -0.104   -0.196   16.456   9.808
-2.233   -0.131   -0.268   16.457   9.814
-2.200   -0.189   -0.319   16.468   9.813
-2.167   -0.214   -0.368   16.466   9.783
-2.133   -0.213   -0.437   16.464   9.756
-2.100   -0.252   -0.467   16.464   9.735
-2.067   -0.287   -0.501   16.455   9.720
-2.033   -0.363   -0.532   16.435   9.650
-2.000   -0.411   -0.566   16.412   9.594
-1.967   -0.474   -0.540   16.388   9.581
-1.933   -0.533   -0.530   16.352   9.506
-1.900   -0.557   -0.543   16.325   9.373
-1.867   -0.713   -0.527   15.752   8.651
-1.833   -0.742   -0.531   15.929   9.005
-1.800   -0.771   -0.534   15.614   8.562
-1.767   -0.843   -0.529   15.467   8.471
-1.733   -0.842   -0.530   15.785   8.571
-1.700   -0.828   -0.533   15.968   8.682
-1.667   -0.838   -0.538   15.978   8.822
-1.633   -0.852   -0.552   15.997   8.828
-1.600   -0.850   -0.552   15.999   8.881
-1.567   -0.836   -0.551   16.004   8.891
-1.533   -0.829   -0.546   15.976   8.970
-1.500   -0.822   -0.539   15.947   9.033
-1.467   -0.818   -0.515   15.920   9.120
-1.433   -0.816   -0.471   15.837   9.183
-1.400   -0.792   -0.408   15.759   9.354
-1.367   -0.775   -0.360   15.691   9.435
-1.333   -0.757   -0.325   15.624   9.495
-1.300   -0.751   -0.303   15.629   9.512
-1.267   -0.729   -0.305   15.585   9.540
-1.233   -0.709   -0.304   15.558   9.623
-1.200   -0.693   -0.307   15.518   9.702
-1.167   -0.677   -0.306   15.484   9.719
-1.133   -0.655   -0.283   15.478   9.757
-1.100   -0.617   -0.274   15.498   9.842
-1.067   -0.564   -0.266   15.518   9.950
-1.033   -0.514   -0.229   15.613   9.995
-1.000   -0.423   -0.184   15.753   10.009
-0.967   -0.388   -0.193   15.814   10.079
-0.933   -0.336   -0.199   15.971   10.140
-0.900   -0.249   -0.198   16.145   10.199
-0.867   -0.117   -0.203   16.276   10.226
-0.833   0.034   -0.206   16.448   10.251
-0.800   0.043   -0.207   16.482   10.289
-0.767   0.148   -0.222   16.587   10.296
-0.733   0.245   -0.256   16.703   10.307
-0.700   0.368   -0.337   16.724   10.281
-0.667   0.411   -0.379   16.755   10.276
-0.633   0.472   -0.460   16.720   10.260
-0.600   0.593   -0.501   16.647   10.209
-0.567   0.688   -0.525   16.629   10.079
-0.533   0.768   -0.553   16.460   9.881
-0.500   0.719   -0.559   16.337   9.825
-0.467   0.707   -0.544   16.071   9.574
-0.433   0.783   -0.537   15.704   9.318
-0.400   0.818   -0.528   15.451   8.982
-0.367   0.833   -0.469   15.086   8.526
-0.333   0.824   -0.425   15.025   8.500
-0.300   0.856   -0.287   14.814   8.100
-0.267   0.930   0.007   14.434   7.566
-0.233   1.033   0.270   14.151   7.179
-0.200   1.010   0.913   13.918   6.898
-0.167   1.003   1.058   13.945   6.878
-0.133   1.076   1.235   14.123   6.445
-0.100   1.122   1.491   14.266   5.404
-0.067   1.085   1.710   14.974   4.083
-0.033   1.071   1.728   15.830   4.069
0.000   1.068   1.721   15.908   4.060
0.033   1.063   1.734   16.330   4.897
0.067   1.074   1.841   16.638   6.178
0.100   1.070   1.943   16.660   7.471
0.133   1.183   1.747   16.476   8.365
0.167   1.180   1.722   16.447   8.369
0.200   1.220   1.371   16.304   8.898
0.233   1.222   1.060   16.232   9.106
0.267   1.212   0.777   16.189   9.237
0.300   1.187   0.622   16.154   9.391
0.333   1.181   0.606   16.169   9.519
0.367   1.086   0.595   16.275   9.466
0.400   1.055   0.751   16.125   9.553
0.433   0.974   0.716   16.104   9.469
0.467   0.894   0.765   16.080   9.553
0.500   0.835   0.799   16.037   9.605
0.533   0.795   0.750   16.058   9.572
0.567   0.214   0.676   15.043   9.432
0.600   0.499   0.489   15.984   9.534
0.633   0.553   0.349   16.132   9.556
