-4.967   0.000   -0.000   7.124   11.111
-4.933   -0.177   -0.038   7.062   11.162
-4.900   -0.224   0.008   7.109   11.185
-4.867   -0.156   0.032   7.150   11.182
-4.833   -0.124   -0.014   7.162   11.175
-4.800   -0.101   -0.020   7.171   11.154
-4.767   -0.059   -0.007   7.200   11.120
-4.733   -0.031   0.005   7.212   11.100
-4.700   -0.015   0.014   7.235   11.050
-4.667   -0.006   0.026   7.259   10.993
-4.633   0.013   0.047   7.261   10.978
-4.600   0.020   0.094   7.282   10.947
-4.567   0.030   0.112   7.306   10.910
-4.533   0.034   0.124   7.320   10.898
-4.500   0.043   0.132   7.334   10.876
-4.467   0.046   0.153   7.337   10.859
-4.433   0.043   0.169   7.355   10.849
-4.400   0.046   0.168   7.373   10.862
-4.367   0.037   0.168   7.384   10.868
-4.333   0.035   0.164   7.390   10.866
-4.300   0.035   0.156   7.421   10.852
-4.267   0.034   0.155   7.440   10.850
-4.233   0.035   0.146   7.450   10.848
-4.200   0.035   0.149   7.455   10.836
-4.167   0.035   0.154   7.461   10.817
-4.133   0.035   0.154   7.465   10.804
-4.100   0.035   0.155   7.466   10.797
-4.067   0.035   0.161   7.473   10.790
-4.033   0.036   0.170   7.478   10.780
-4.000   0.043   0.171   7.488   10.776
-3.967   0.045   0.172   7.492   10.778
-3.933   0.043   0.166   7.493   10.839
-3.900   0.030   0.169   7.540   10.897
-3.867   0.020   0.167   7.588   10.942
-3.833   0.022   0.166   7.668   10.975
-3.800   0.023   0.163   7.676   10.975
-3.767   0.023   0.161   7.721   11.124
-3.733   0.031   0.167   7.770   11.257
-3.700   0.029   0.167   8.724   12.056
-3.667   0.002   0.190   8.486   11.637
-3.633   -0.018   0.199   8.376   11.602
-3.600   -0.022   0.162   8.655   12.119
-3.567   -0.028   0.156   8.558   12.138
-3.533   -0.027   0.131   8.421   12.075
-3.500   -0.022   0.105   8.317   12.072
-3.467   -0.022   0.091   8.387   12.020
-3.433   -0.019   0.092   8.475   12.077
-3.400   -0.028   0.080   8.564   12.089
-3.367   -0.050   0.054   8.663   12.057
-3.333   -0.068   0.046   8.714   12.030
-3.300   -0.078   0.017   8.756   12.010
-3.267   -0.075   0.010   8.798   11.998
-3.233   -0.073   0.013   8.869   11.991
-3.200   -0.073   0.016   8.927   11.985
-3.167   -0.075   0.022   8.983   11.952
-3.133   -0.075   0.029   9.051   11.916
-3.100   -0.069   0.047   9.103   11.850
-3.067   -0.067   0.083   9.114   11.785
-3.033   -0.064   0.102   9.135   11.769
-3.000   -0.056   0.111   9.140   11.771
-2.967   -0.053   0.114   9.124   11.774
-2.933   -0.052   0.122   9.102   11.777
-2.900   -0.054   0.130   9.090   11.778
-2.867   -0.057   0.133   9.079   11.780
-2.833   -0.058   0.133   9.036   11.827
-2.800   -0.059   0.132   8.961   11.868
-2.767   -0.059   0.132   8.882   11.903
-2.733   -0.059   0.131   8.822   11.938
-2.700   -0.059   0.131   8.774   11.952
-2.667   -0.059   0.131   8.737   11.969
-2.633   -0.059   0.131   8.715   11.994
-2.600   -0.058   0.131   8.699   11.993
-2.567   -0.057   0.130   8.705   12.011
-2.533   -0.057   0.130   8.715   12.022
-2.500   -0.058   0.131   8.726   12.017
