-2.800   0.000   -0.000   9.417   8.076
-2.767   0.020   -0.025   9.421   8.052
-2.733   0.032   -0.046   9.428   8.037
-2.700   0.038   -0.054   9.430   8.034
-2.667   0.045   -0.054   9.430   8.029
-2.633   0.050   -0.055   9.430   8.029
-2.600   0.053   -0.055   9.430   8.030
-2.567   0.056   -0.056   9.430   8.029
-2.533   0.058   -0.058   9.430   8.027
-2.500   0.060   -0.061   9.431   8.025
-2.467   0.062   -0.065   9.432   8.023
-2.433   0.063   -0.068   9.433   8.021
-2.400   0.065   -0.069   9.434   8.020
-2.367   0.066   -0.070   9.434   8.020
-2.333   0.066   -0.070   9.435   8.019
-2.300   0.067   -0.071   9.435   8.019
-2.267   0.067   -0.071   9.435   8.019
-2.233   0.067   -0.071   9.435   8.019
-2.200   0.067   -0.071   9.435   8.019
-2.167   0.068   -0.071   9.435   8.019
-2.133   0.068   -0.071   9.435   8.019
-2.100   0.068   -0.071   9.435   8.020
-2.067   0.068   -0.072   9.435   8.020
-2.033   0.068   -0.072   9.435   8.020
-2.000   0.068   -0.072   9.436   8.019
-1.967   0.068   -0.072   9.440   8.019
-1.933   0.068   -0.072   9.446   8.020
-1.900   0.068   -0.072   9.450   8.021
-1.867   0.068   -0.073   9.452   8.022
-1.833   0.068   -0.073   9.454   8.022
-1.800   0.068   -0.073   9.457   8.022
-1.767   0.068   -0.074   9.458   8.022
-1.733   0.068   -0.074   9.459   8.023
-1.700   0.068   -0.074   9.460   8.023
-1.667   0.068   -0.074   9.461   8.023
-1.633   0.062   -0.075   9.457   8.022
-1.600   0.050   -0.072   9.455   8.017
-1.567   0.024   -0.066   9.456   8.011
-1.533   -0.013   -0.066   9.425   8.010
-1.500   -0.051   -0.065   9.392   8.007
-1.467   -0.105   -0.068   9.373   8.001
-1.433   -0.148   -0.072   9.338   8.001
-1.400   -0.200   -0.067   9.273   8.001
-1.367   -0.240   -0.054   9.214   8.000
-1.333   -0.287   -0.045   9.151   7.997
-1.300   -0.345   -0.030   9.029   7.986
-1.267   -0.412   -0.010   8.959   7.979
-1.233   -0.470   -0.004   8.869   7.980
-1.200   -0.518   -0.001   8.782   7.989
-1.167   -0.584   -0.002   8.654   8.031
-1.133   -0.617   -0.003   8.513   8.087
-1.100   -0.631   0.002   8.336   8.129
-1.067   -0.638   0.001   8.221   8.152
-1.033   -0.655   0.001   8.039   8.167
-1.000   -0.652   -0.003   7.951   8.154
-0.967   -0.639   0.001   7.904   8.112
-0.933   -0.622   0.041   7.926   7.982
-0.900   -0.592   0.056   7.965   7.836
-0.867   -0.529   0.071   8.006   7.692
-0.833   -0.476   0.084   8.061   7.521
-0.800   -0.401   0.081   8.102   7.297
-0.767   -0.336   0.041   8.118   7.150
-0.733   -0.279   -0.003   8.122   6.950
-0.700   -0.209   -0.043   8.120   6.797
-0.667   -0.109   -0.122   8.112   6.713
-0.633   -0.040   -0.149   8.089   6.610
-0.600   -0.005   -0.184   8.087   6.594
-0.567   0.079   -0.241   8.050   6.561
-0.533   0.118   -0.280   8.011   6.541
-0.500   0.172   -0.351   7.899   6.642
-0.467   0.246   -0.416   7.796   6.716
-0.433   0.308   -0.495   7.742   6.745
-0.400   0.388   -0.532   7.703   6.910
-0.367   0.467   -0.563   7.603   6.970
-0.333   0.530   -0.543   7.538   7.056
-0.300   0.624   -0.511   7.524   7.098
-0.267   0.739   -0.503   7.518   7.073
-0.233   0.853   -0.364   7.549   6.831
-0.200   0.985   -0.222   7.577   6.581
-0.167   1.101   -0.052   7.587   6.228
-0.133   1.207   0.218   7.601   5.843
-0.100   1.312   0.522   7.809   5.434
-0.067   1.339   0.797   8.156   4.827
-0.033   1.453   0.918   8.690   4.210
0.000   1.533   0.968   9.820   3.879
0.033   1.607   0.948   10.302   4.020
0.067   1.682   0.869   10.527   4.218
0.100   1.810   0.914   11.059   4.807
0.133   1.877   0.924   11.124   5.396
0.167   1.936   0.849   11.092   6.265
0.200   2.138   0.731   10.770   7.485
0.233   2.224   0.390   10.723   7.866
0.267   2.310   0.227   10.154   7.688
0.300   2.425   0.082   9.860   7.597
0.333   2.497   0.038   9.572   8.288
0.367   2.552   -0.005   9.364   8.376
0.400   2.595   0.007   9.342   8.159
0.433   2.620   0.013   9.275   8.071
0.467   2.636   0.043   9.330   7.925
0.500   2.628   0.082   9.305   7.863
0.533   2.643   0.121   9.338   7.781
0.567   2.670   0.207   9.354   7.632
0.600   2.684   0.280   9.459   7.388
0.633   2.691   0.319   9.812   7.137
0.667   2.684   0.343   9.945   7.052
0.700   2.668   0.356   10.220   7.361
0.733   2.669   0.340   10.271   7.370
0.767   2.673   0.312   10.369   7.481
0.800   2.667   0.272   10.401   7.554
0.833   2.665   0.233   10.454   7.591
0.867   2.662   0.210   10.458   7.635
0.900   2.657   0.206   10.473   7.645
0.933   2.595   0.197   10.437   7.638
0.967   2.529   0.183   10.395   7.628
1.000   2.481   0.167   10.365   7.619
1.033   2.423   0.152   10.348   7.628
1.067   2.364   0.118   10.312   7.651
1.100   2.302   0.098   10.261   7.679
1.133   2.205   0.079   10.170   7.736
1.167   2.100   0.079   10.052   7.771
1.200   2.002   0.080   9.962   7.785
1.233   1.931   0.078   9.918   7.827
1.267   1.863   0.081   9.865   7.854
1.300   1.797   0.094   9.778   7.853
1.333   1.760   0.123   9.722   7.853
1.367   1.717   0.168   9.666   7.839
1.400   1.667   0.216   9.644   7.799
1.433   1.649   0.229   9.624   7.787
1.467   1.644   0.229   9.614   7.783
1.500   1.650   0.226   9.617   7.762
1.533   1.653   0.227   9.610   7.745
1.567   1.656   0.230   9.608   7.732
1.600   1.659   0.230   9.611   7.729
1.633   1.661   0.229   9.603   7.728
1.667   1.660   0.228   9.596   7.729
1.700   1.658   0.227   9.593   7.729
1.733   1.657   0.227   9.594   7.730
1.767   1.656   0.226   9.593   7.730
1.800   1.655   0.226   9.594   7.729
1.833   1.655   0.225   9.596   7.729
1.867   1.655   0.225   9.596   7.729
1.900   1.655   0.225   9.596   7.728
1.933   1.655   0.225   9.596   7.727
1.967   1.656   0.226   9.595   7.726
2.000   1.657   0.226   9.595   7.725
2.033   1.657   0.227   9.595   7.725
2.067   1.657   0.227   9.594   7.724
2.100   1.657   0.227   9.594   7.724
2.133   1.658   0.227   9.593   7.724
2.167   1.658   0.227   9.593   7.724
2.200   1.658   0.227   9.592   7.724
2.233   1.658   0.227   9.592   7.730
2.267   1.658   0.227   9.592   7.732
2.300   1.658   0.227   9.592   7.735
2.333   1.658   0.227   9.592   7.736
2.367   1.658   0.227   9.593   7.737
2.400   1.658   0.227   9.594   7.737
2.433   1.658   0.227   9.595   7.738
2.467   1.658   0.227   9.595   7.738
2.500   1.658   0.227   9.594   7.739
2.533   1.658   0.227   9.592   7.739
2.567   1.658   0.226   9.593   7.738
2.600   1.658   0.225   9.594   7.737
2.633   1.658   0.225   9.596   7.738
2.667   1.658   0.225   9.600   7.738
2.700   1.660   0.225   9.601   7.738
2.733   1.661   0.225   9.603   7.738
2.767   1.661   0.222   9.604   7.743
2.800   1.653   0.227   9.617   7.572
