-1.767   0.000   -0.000   10.323   8.213
-1.733   -0.034   -0.000   10.260   8.233
-1.700   -0.085   -0.001   10.144   8.291
-1.667   -0.124   -0.009   10.048   8.298
-1.633   -0.189   -0.024   9.845   8.316
-1.600   -0.229   -0.033   9.745   8.350
-1.567   -0.316   -0.039   9.544   8.346
-1.533   -0.373   -0.047   9.455   8.340
-1.500   -0.437   -0.069   9.326   8.344
-1.467   -0.486   -0.075   9.263   8.340
-1.433   -0.563   -0.079   9.121   8.338
-1.400   -0.596   -0.090   9.073   8.337
-1.367   -0.615   -0.108   8.994   8.332
-1.333   -0.645   -0.114   8.956   8.322
-1.300   -0.667   -0.115   8.943   8.307
-1.267   -0.686   -0.126   8.943   8.277
-1.233   -0.690   -0.130   8.960   8.210
-1.200   -0.675   -0.129   9.002   8.092
-1.167   -0.664   -0.126   9.037   8.050
-1.133   -0.658   -0.129   9.165   7.999
-1.100   -0.528   -0.133   9.345   7.677
-1.067   -0.480   -0.146   9.308   7.756
-1.033   -0.381   -0.158   9.465   7.848
-1.000   -0.361   -0.162   9.469   7.853
-0.967   -0.253   -0.164   9.592   7.883
-0.933   -0.198   -0.165   9.671   7.882
-0.900   -0.118   -0.165   9.723   7.848
-0.867   0.126   -0.165   10.017   7.711
-0.833   0.321   -0.158   10.151   7.625
-0.800   0.509   -0.158   10.230   7.522
-0.767   0.525   -0.160   10.250   7.510
-0.733   0.533   -0.174   10.295   7.523
-0.700   0.657   -0.174   10.341   7.419
-0.667   1.061   -0.274   10.269   6.965
-0.633   1.249   -0.359   10.214   6.828
-0.600   1.422   -0.464   10.164   6.685
-0.567   1.531   -0.516   10.100   6.605
-0.533   1.626   -0.512   9.942   6.577
-0.500   1.729   -0.605   9.708   6.551
-0.467   1.812   -0.682   9.414   6.487
-0.433   1.853   -0.712   9.389   6.489
-0.400   1.910   -0.756   9.398   6.523
-0.367   2.014   -0.786   9.316   4.627
-0.333   2.064   -0.828   9.212   4.844
-0.300   2.112   -0.792   9.302   4.477
-0.267   2.131   -0.765   8.920   5.748
-0.233   2.145   -0.654   8.646   6.455
-0.200   2.236   -0.469   8.793   6.682
-0.167   2.337   -0.076   8.959   6.442
-0.133   2.357   0.087   8.986   6.340
-0.100   2.319   0.607   9.034   5.454
-0.067   2.293   0.760   9.047   4.933
-0.033   2.321   0.922   9.819   3.616
0.000   2.357   0.882   10.363   3.437
0.033   2.342   0.860   11.240   4.048
0.067   2.341   0.907   11.579   4.336
0.100   2.399   0.988   11.839   5.674
0.133   2.421   0.951   11.787   6.095
0.167   2.560   0.851   11.225   7.155
0.200   2.649   0.555   11.079   7.060
0.233   2.679   0.321   11.034   7.277
0.267   2.671   0.196   11.097   7.864
0.300   2.631   0.023   11.094   8.203
0.333   2.616   -0.120   11.122   8.348
0.367   2.605   -0.268   11.199   8.575
0.400   2.599   -0.295   11.157   8.497
0.433   2.597   -0.250   11.125   8.559
0.467   2.602   -0.277   11.114   8.591
0.500   2.607   -0.255   11.174   8.253
0.533   2.604   -0.183   11.190   8.208
0.567   2.603   -0.149   11.215   8.180
0.600   2.599   -0.134   11.249   8.120
0.633   2.588   -0.135   11.235   8.030
0.667   2.587   -0.168   11.250   7.904
0.700   2.587   -0.322   11.236   7.896
0.733   2.587   -0.375   11.189   7.909
0.767   2.575   -0.520   11.077   7.913
