-3.300   0.000   -0.000   17.166   10.500
-3.267   0.017   0.048   17.220   10.496
-3.233   0.028   0.067   17.248   10.488
-3.200   0.042   0.127   17.352   10.486
-3.167   0.115   0.144   17.430   10.605
-3.133   0.121   0.178   17.619   10.685
-3.100   0.175   0.244   17.802   10.805
-3.067   0.196   0.272   18.016   11.012
-3.033   0.218   0.287   18.202   11.027
-3.000   0.301   0.298   18.271   10.989
-2.967   0.335   0.317   18.384   11.028
-2.933   0.360   0.356   18.530   11.023
-2.900   0.357   0.355   18.555   11.033
-2.867   0.457   0.351   18.831   11.143
-2.833   0.510   0.361   19.002   11.173
-2.800   0.541   0.362   19.123   11.223
-2.767   0.549   0.357   19.209   11.238
-2.733   0.561   0.363   19.290   11.270
-2.700   0.589   0.365   19.377   11.269
-2.667   0.604   0.368   19.386   11.272
-2.633   0.632   0.385   19.440   11.285
-2.600   0.640   0.389   19.506   11.313
-2.567   0.653   0.386   19.522   11.337
-2.533   0.673   0.361   19.538   11.384
-2.500   0.684   0.354   19.531   11.429
-2.467   0.698   0.349   19.533   11.441
-2.433   0.720   0.348   19.529   11.454
-2.400   0.736   0.342   19.506   11.489
-2.367   0.751   0.339   19.483   11.505
-2.333   0.767   0.335   19.473   11.506
-2.300   0.771   0.335   19.431   11.523
-2.267   0.778   0.333   19.357   11.543
-2.233   0.786   0.331   19.239   11.527
-2.200   0.783   0.331   19.174   11.482
-2.167   0.778   0.332   19.100   11.474
-2.133   0.775   0.332   19.081   11.471
-2.100   0.768   0.333   19.017   11.467
-2.067   0.766   0.332   18.985   11.399
-2.033   0.760   0.332   18.967   11.333
-2.000   0.755   0.332   18.941   11.264
-1.967   0.748   0.334   18.917   11.225
-1.933   0.745   0.335   18.911   11.214
-1.900   0.734   0.335   18.911   11.205
-1.867   0.725   0.334   18.909   11.208
-1.833   0.725   0.333   18.908   11.217
-1.800   0.723   0.329   18.910   11.222
-1.767   0.720   0.311   18.911   11.233
-1.733   0.718   0.305   18.911   11.243
-1.700   0.718   0.295   18.911   11.273
-1.667   0.710   0.293   18.914   11.287
-1.633   0.684   0.287   18.914   11.320
-1.600   0.663   0.233   18.896   11.360
-1.567   0.635   0.202   18.860   11.384
-1.533   0.586   0.191   18.843   11.402
-1.500   0.588   0.177   18.823   11.429
-1.467   0.562   0.165   18.814   11.420
-1.433   0.500   0.162   18.796   11.419
-1.400   0.473   0.127   18.744   11.449
-1.367   0.423   0.105   18.691   11.443
-1.333   0.389   0.081   18.656   11.439
-1.300   0.372   0.047   18.608   11.435
-1.267   0.376   0.039   18.591   11.435
-1.233   0.362   0.025   18.551   11.416
-1.200   0.342   0.025   18.511   11.386
-1.167   0.269   -0.005   18.543   11.391
-1.133   0.233   -0.000   18.295   11.113
-1.100   0.243   0.006   18.153   10.901
-1.067   0.261   0.001   18.020   10.770
-1.033   0.274   -0.089   17.934   10.664
-1.000   0.291   -0.142   17.820   10.565
-0.967   0.295   -0.148   17.684   10.384
-0.933   0.304   -0.125   17.509   10.199
-0.900   0.309   -0.112   17.373   10.075
-0.867   0.329   -0.113   17.255   10.076
-0.833   0.508   -0.130   17.232   9.986
-0.800   0.713   -0.150   17.236   9.900
-0.767   0.811   -0.146   17.331   9.917
-0.733   0.780   -0.143   17.385   9.843
-0.700   0.758   -0.195   17.431   9.881
-0.667   0.777   -0.243   17.460   9.920
-0.633   0.818   -0.358   17.471   9.886
-0.600   1.075   -0.419   19.257   6.942
-0.567   1.143   -0.456   19.229   6.873
-0.533   1.076   -0.515   18.076   9.525
-0.500   1.100   -0.608   17.772   9.869
-0.467   1.110   -0.656   17.749   9.756
-0.433   1.119   -0.685   17.728   9.772
-0.400   1.152   -0.707   17.763   9.694
-0.367   1.155   -0.747   17.781   9.613
-0.333   1.212   -0.728   17.768   9.582
-0.300   1.191   -0.707   17.709   9.530
-0.267   1.213   -0.630   17.728   9.478
-0.233   1.195   -0.484   17.757   9.216
-0.200   1.189   -0.179   17.571   8.525
-0.167   1.180   0.097   18.177   9.006
-0.133   1.150   0.338   18.226   8.958
-0.100   1.139   0.638   18.147   7.937
-0.067   1.137   0.872   18.124   7.194
-0.033   1.121   0.974   18.017   6.283
0.000   1.113   0.947   18.101   5.729
0.033   1.090   1.059   18.250   5.778
0.067   1.049   1.087   18.425   5.881
0.100   0.988   1.255   18.487   7.085
0.133   0.985   1.239   18.045   8.382
0.167   0.954   1.211   17.463   8.968
0.200   0.953   1.205   17.612   9.092
0.233   0.931   1.155   17.747   9.651
0.267   0.923   1.042   17.796   10.098
0.300   0.907   0.781   17.651   10.417
0.333   0.875   0.495   17.226   10.786
0.367   0.779   0.274   16.873   10.856
0.400   0.684   0.177   16.653   10.817
0.433   0.559   0.106   16.652   10.754
0.467   0.446   0.153   16.667   10.645
0.500   0.310   0.192   16.855   10.699
0.533   0.161   0.263   17.147   10.680
0.567   0.072   0.298   17.142   10.347
0.600   -0.065   0.315   17.051   10.151
0.633   -0.180   0.297   16.961   10.158
0.667   -0.428   0.241   16.876   10.164
0.700   -0.568   0.256   16.791   10.133
0.733   -0.674   0.320   16.642   10.071
0.767   -0.805   0.425   16.464   9.945
0.800   -0.928   0.566   16.350   9.812
0.833   -0.958   0.570   16.333   9.776
