-2.033   0.000   -0.000   12.300   13.248
-2.000   -0.141   -0.050   10.141   13.081
-1.967   -0.174   -0.053   12.098   13.299
-1.933   -0.269   -0.026   10.210   13.073
-1.900   -0.259   -0.013   10.164   13.001
-1.867   -0.286   0.007   12.226   13.299
-1.833   -0.285   0.014   12.362   13.338
-1.800   -0.287   0.019   10.244   13.263
-1.767   -0.294   0.022   10.144   13.187
-1.733   -0.307   0.026   10.138   13.119
-1.700   -0.303   0.027   10.138   13.084
-1.667   -0.293   0.025   10.136   13.065
-1.633   -0.286   0.021   10.132   13.062
-1.600   -0.283   0.017   10.131   13.057
-1.567   -0.282   0.015   10.133   13.047
-1.533   -0.279   0.015   10.135   13.042
-1.500   -0.278   0.014   10.134   13.039
-1.467   -0.276   0.014   10.137   13.032
-1.433   -0.276   0.014   10.137   13.030
-1.400   -0.275   0.014   10.138   13.027
-1.367   -0.275   0.014   10.138   13.023
-1.333   -0.276   0.014   10.137   13.020
-1.300   -0.277   0.014   10.137   13.019
-1.267   -0.277   0.014   10.138   13.016
-1.233   -0.328   0.070   10.077   12.932
-1.200   -0.340   0.089   10.066   12.894
-1.167   -0.343   0.100   10.063   12.880
-1.133   -0.352   0.106   10.060   12.868
-1.100   -0.357   0.111   10.055   12.861
-1.067   -0.354   0.110   10.051   12.861
-1.033   -0.352   0.109   10.051   12.859
-1.000   -0.351   0.109   10.050   12.858
-0.967   -0.389   0.143   9.831   12.690
-0.933   -0.391   0.140   9.435   12.582
-0.900   -0.407   0.133   9.293   12.467
-0.867   -0.406   0.107   9.092   12.292
-0.833   -0.401   0.032   8.845   12.158
-0.800   -0.371   -0.021   8.788   12.070
-0.767   -0.328   -0.050   8.687   11.975
-0.733   -0.278   -0.119   8.626   11.955
-0.700   -0.218   -0.144   8.663   11.934
-0.667   -0.131   -0.186   8.691   11.943
-0.633   -0.046   -0.235   8.780   11.962
-0.600   0.026   -0.290   8.853   11.991
-0.567   0.106   -0.315   9.215   12.031
-0.533   0.205   -0.391   9.345   12.053
-0.500   0.253   -0.404   9.398   12.064
-0.467   0.334   -0.431   9.544   12.054
-0.433   0.426   -0.453   9.584   12.049
-0.400   0.488   -0.456   9.628   12.018
-0.367   0.598   -0.450   9.739   12.014
-0.333   0.652   -0.440   9.799   11.951
-0.300   0.705   -0.433   9.873   11.906
-0.267   0.770   -0.299   9.986   11.748
-0.233   0.903   -0.105   10.096   11.530
-0.200   0.942   0.097   10.163   11.377
-0.167   1.016   0.568   10.351   10.789
-0.133   0.957   0.883   10.652   10.152
-0.100   0.910   1.131   10.653   9.685
-0.067   0.858   1.205   11.387   9.353
-0.033   0.843   1.351   11.432   9.207
0.000   0.870   1.358   12.110   8.027
0.033   0.894   1.319   12.242   8.986
0.067   0.915   1.464   13.091   9.263
0.100   0.908   1.550   13.101   10.229
0.133   0.959   1.495   12.563   11.004
0.167   1.036   1.501   12.362   11.462
0.200   1.068   1.470   12.230   11.580
0.233   1.091   1.270   12.040   11.756
0.267   1.093   0.894   11.900   12.017
0.300   1.100   0.784   11.879   12.239
0.333   1.099   0.557   11.745   12.186
0.367   1.091   0.605   11.668   12.378
0.400   1.087   0.650   11.700   12.420
0.433   1.104   0.671   11.794   12.123
0.467   1.132   0.718   11.911   11.988
0.500   1.149   0.745   11.970   11.964
0.533   1.162   0.744   12.165   12.031
0.567   1.225   0.675   12.247   12.107
0.600   1.263   0.614   12.314   12.124
0.633   1.296   0.609   12.380   12.142
0.667   1.324   0.634   12.427   12.136
0.700   1.333   0.648   12.415   12.135
0.733   1.336   0.683   12.403   12.131
0.767   1.351   0.685   12.421   12.117
0.800   1.354   0.685   12.412   12.129
0.833   1.357   0.632   12.387   12.226
0.867   1.350   0.485   12.376   12.353
0.900   1.345   0.417   12.360   12.404
0.933   1.331   0.361   12.292   12.491
0.967   1.240   0.323   12.186   12.504
1.000   1.211   0.325   12.143   12.498
1.033   1.209   0.312   12.136   12.467
1.067   1.205   0.323   12.118   12.463
1.100   1.204   0.328   12.114   12.461
1.133   1.203   0.328   12.119   12.453
1.167   1.201   0.328   12.123   12.449
1.200   1.199   0.329   12.124   12.452
1.233   1.198   0.329   12.125   12.455
1.267   1.198   0.329   12.123   12.458
1.300   1.198   0.329   12.123   12.460
1.333   1.197   0.329   12.124   12.459
1.367   1.197   0.329   12.123   12.459
1.400   1.197   0.329   12.123   12.458
1.433   1.196   0.329   12.122   12.458
1.467   1.196   0.330   12.122   12.458
1.500   1.196   0.330   12.122   12.458
1.533   1.195   0.330   12.122   12.458
1.567   1.195   0.330   12.122   12.458
1.600   1.195   0.330   12.122   12.458
1.633   1.195   0.330   12.122   12.458
1.667   1.195   0.330   12.122   12.458
1.700   1.195   0.330   12.122   12.458
1.733   1.195   0.330   12.122   12.458
1.767   1.195   0.330   12.122   12.458
1.800   1.194   0.330   12.122   12.459
1.833   1.194   0.330   12.122   12.459
1.867   1.194   0.330   12.121   12.459
1.900   1.194   0.330   12.121   12.459
1.933   1.194   0.330   12.121   12.459
1.967   1.194   0.330   12.120   12.459
2.000   1.194   0.330   12.120   12.459
2.033   1.194   0.330   12.120   12.459
2.067   1.194   0.330   12.119   12.459
2.100   1.194   0.330   12.119   12.459
2.133   1.194   0.330   12.119   12.459
2.167   1.194   0.330   12.119   12.459
2.200   1.194   0.331   12.119   12.460
2.233   1.194   0.330   12.119   12.460
2.267   1.193   0.331   12.119   12.460
2.300   1.193   0.331   12.118   12.460
2.333   1.193   0.331   12.118   12.461
2.367   1.193   0.331   12.118   12.461
2.400   1.193   0.331   12.118   12.461
2.433   1.193   0.331   12.118   12.461
2.467   1.193   0.331   12.112   12.461
2.500   1.193   0.331   12.107   12.461
2.533   1.192   0.331   12.105   12.462
2.567   1.192   0.331   12.103   12.462
2.600   1.192   0.331   12.101   12.463
2.633   1.191   0.331   12.100   12.464
2.667   1.191   0.331   12.100   12.464
2.700   1.191   0.331   12.099   12.465
