-2.300   0.000   -0.000   17.482   9.182
-2.267   0.001   -0.014   17.484   9.184
-2.233   0.004   -0.022   17.490   9.177
-2.200   0.006   -0.022   17.500   9.162
-2.167   0.009   -0.021   17.518   9.144
-2.133   0.002   -0.021   17.526   9.108
-2.100   -0.005   -0.018   17.549   9.107
-2.067   -0.007   -0.017   17.594   9.117
-2.033   -0.013   -0.017   17.622   9.119
-2.000   -0.036   -0.013   17.723   9.120
-1.967   -0.045   -0.009   17.801   9.101
-1.933   -0.056   0.003   17.826   9.052
-1.900   -0.062   0.009   17.831   8.980
-1.867   -0.071   0.014   17.863   8.956
-1.833   -0.087   0.017   17.883   8.938
-1.800   -0.110   0.020   17.914   8.926
-1.767   -0.123   0.021   17.898   8.856
-1.733   -0.123   0.020   17.938   8.843
-1.700   -0.135   0.019   17.938   8.818
-1.667   -0.155   0.011   17.931   8.805
-1.633   -0.175   0.006   17.919   8.793
-1.600   -0.205   0.004   17.913   8.779
-1.567   -0.229   -0.002   17.908   8.767
-1.533   -0.260   -0.006   17.875   8.765
-1.500   -0.296   -0.006   17.827   8.760
-1.467   -0.321   -0.012   17.779   8.767
-1.433   -0.363   -0.016   17.709   8.771
-1.400   -0.378   -0.023   17.639   8.776
-1.367   -0.420   -0.025   17.568   8.777
-1.333   -0.476   -0.028   17.480   8.778
-1.300   -0.519   -0.031   17.385   8.779
-1.267   -0.553   -0.050   17.343   8.802
-1.233   -0.594   -0.062   17.273   8.824
-1.200   -0.631   -0.078   17.173   8.860
-1.167   -0.650   -0.099   17.180   9.060
-1.133   -0.666   -0.118   17.120   9.073
-1.100   -0.698   -0.120   16.976   9.118
-1.067   -0.689   -0.117   16.902   9.068
-1.033   -0.684   -0.113   16.837   9.015
-1.000   -0.675   -0.112   16.903   8.951
-0.967   -0.666   -0.097   16.961   8.758
-0.933   -0.648   -0.088   17.029   8.544
-0.900   -0.621   -0.076   17.228   8.317
-0.867   -0.580   -0.062   17.347   8.115
-0.833   -0.515   -0.054   17.441   7.918
-0.800   -0.481   -0.059   17.479   7.719
-0.767   -0.450   -0.069   17.476   7.529
-0.733   -0.411   -0.093   17.458   7.388
-0.700   -0.369   -0.114   17.429   7.267
-0.667   -0.320   -0.144   17.412   7.225
-0.633   -0.278   -0.171   17.350   7.223
-0.600   -0.235   -0.206   17.266   7.211
-0.567   -0.214   -0.238   17.125   7.255
-0.533   -0.198   -0.279   17.054   7.297
-0.500   -0.138   -0.311   17.000   7.371
-0.467   -0.114   -0.379   16.692   7.477
-0.433   -0.109   -0.409   16.584   7.645
-0.400   -0.080   -0.408   16.429   7.706
-0.367   -0.042   -0.386   16.412   8.103
-0.333   0.014   -0.380   16.411   8.143
-0.300   0.099   -0.372   16.343   8.141
-0.267   0.139   -0.290   16.465   8.076
-0.233   0.210   -0.061   15.910   7.369
-0.200   0.253   0.181   16.010   6.380
-0.167   0.369   0.491   16.103   6.971
-0.133   0.420   0.626   16.051   6.534
-0.100   0.554   0.754   16.019   6.169
-0.067   0.614   0.791   16.085   5.188
-0.033   0.631   0.827   16.366   4.924
0.000   0.668   0.890   16.548   4.505
0.033   0.671   0.883   16.584   4.654
0.067   0.680   0.843   16.613   4.981
0.100   0.684   0.812   16.627   5.666
0.133   0.685   0.768   16.520   6.358
0.167   0.687   0.750   16.515   6.857
0.200   0.694   0.581   16.203   7.701
0.233   0.719   0.334   16.168   8.422
0.267   0.704   0.221   16.226   8.701
0.300   0.699   0.178   16.218   8.938
0.333   0.694   0.186   16.406   9.104
0.367   0.693   0.192   16.395   9.173
0.400   0.693   0.211   16.075   9.154
0.433   0.675   0.239   15.906   9.078
0.467   0.628   0.257   15.713   9.130
0.500   0.568   0.264   15.778   8.930
0.533   0.514   0.266   15.812   8.852
0.567   0.461   0.267   15.830   8.760
0.600   0.403   0.275   15.807   8.720
0.633   0.340   0.270   15.780   8.701
0.667   0.275   0.201   15.931   8.692
0.700   0.195   0.128   15.928   8.749
0.733   0.103   0.030   15.932   8.829
0.767   0.030   -0.026   16.108   8.891
0.800   -0.028   -0.013   16.132   8.852
0.833   -0.098   0.014   16.259   8.574
0.867   -0.148   0.037   16.257   8.593
0.900   -0.218   0.045   16.231   8.616
0.933   -0.284   0.036   16.199   8.588
0.967   -0.353   0.005   16.145   8.569
1.000   -0.416   -0.074   16.066   8.594
1.033   -0.440   -0.158   15.999   8.582
1.067   -0.456   -0.208   15.992   8.587
1.100   -0.453   -0.232   15.991   8.591
1.133   -0.421   -0.220   15.997   8.506
1.167   -0.385   -0.187   16.046   8.446
1.200   -0.333   -0.146   16.165   8.409
