-2.567   0.000   -0.000   9.865   9.031
-2.533   -0.018   0.002   9.846   9.102
-2.500   -0.023   0.005   9.842   9.139
-2.467   -0.023   0.007   9.842   9.143
-2.433   0.010   0.007   9.864   9.120
-2.400   0.016   0.007   9.878   9.102
-2.367   0.027   0.007   9.886   9.094
-2.333   0.035   0.007   9.893   9.086
-2.300   0.039   0.008   9.936   9.076
-2.267   0.025   0.013   9.980   9.186
-2.233   -0.014   0.013   10.106   9.191
-2.200   -0.053   0.016   10.247   9.204
-2.167   -0.075   0.016   10.416   9.193
-2.133   -0.102   0.016   10.542   9.186
-2.100   -0.124   0.015   10.666   9.170
-2.067   -0.142   0.015   10.758   9.074
-2.033   -0.169   0.020   10.841   9.002
-2.000   -0.184   0.027   10.895   8.842
-1.967   -0.217   0.027   10.951   8.693
-1.933   -0.246   0.023   10.986   8.534
-1.900   -0.252   0.014   10.982   8.399
-1.867   -0.276   0.014   11.012   8.317
-1.833   -0.294   0.012   11.037   8.235
-1.800   -0.322   0.009   11.069   8.154
-1.767   -0.340   -0.009   11.047   7.979
-1.733   -0.364   -0.025   10.859   7.301
-1.700   -0.382   -0.036   10.718   7.213
-1.667   -0.401   -0.049   10.757   7.531
-1.633   -0.431   -0.074   10.600   7.179
-1.600   -0.452   -0.103   10.524   6.874
-1.567   -0.487   -0.126   10.587   7.106
-1.533   -0.559   -0.148   10.902   7.316
-1.500   -0.614   -0.170   10.597   6.838
-1.467   -0.670   -0.178   10.689   7.105
-1.433   -0.734   -0.186   10.810   7.184
-1.400   -0.797   -0.191   10.630   7.035
-1.367   -0.862   -0.195   10.650   7.055
-1.333   -0.925   -0.208   10.453   6.700
-1.300   -1.006   -0.214   10.353   6.733
-1.267   -1.078   -0.220   10.381   6.800
-1.233   -1.148   -0.222   10.326   6.867
-1.200   -1.209   -0.220   10.381   7.431
-1.167   -1.259   -0.218   10.343   7.389
-1.133   -1.301   -0.210   10.296   7.732
-1.100   -1.333   -0.210   10.228   7.967
-1.067   -1.362   -0.208   10.094   8.100
-1.033   -1.396   -0.197   9.935   8.315
-1.000   -1.426   -0.173   9.780   8.499
-0.967   -1.447   -0.163   9.561   8.671
-0.933   -1.441   -0.161   9.375   8.822
-0.900   -1.416   -0.162   8.987   9.001
-0.867   -1.399   -0.165   8.666   9.074
-0.833   -1.398   -0.168   8.363   9.093
-0.800   -1.312   -0.167   7.979   9.142
-0.767   -1.301   -0.241   7.669   9.155
-0.733   -1.301   -0.312   7.387   9.107
-0.700   -1.283   -0.351   7.093   9.030
-0.667   -1.233   -0.389   6.865   8.997
-0.633   -1.169   -0.435   6.665   8.988
-0.600   -1.100   -0.469   6.553   8.984
-0.567   -1.038   -0.522   6.535   8.828
-0.533   -0.962   -0.591   6.511   8.702
-0.500   -0.889   -0.642   6.482   8.588
-0.467   -0.804   -0.696   6.483   8.464
-0.433   -0.726   -0.715   6.575   8.363
-0.400   -0.642   -0.720   6.571   8.046
-0.367   -0.556   -0.724   6.651   7.762
-0.333   -0.470   -0.709   6.669   7.460
-0.300   -0.356   -0.698   7.007   7.267
-0.267   -0.238   -0.637   7.324   7.123
-0.233   -0.116   -0.545   7.564   7.217
-0.200   -0.004   -0.302   7.740   7.174
-0.167   0.110   -0.030   7.751   7.036
-0.133   0.186   0.245   7.883   6.632
-0.100   0.296   0.568   8.132   5.840
-0.067   0.395   0.860   8.626   4.896
-0.033   0.377   0.957   9.327   4.292
0.000   0.440   1.044   9.754   4.285
0.033   0.491   0.985   10.232   4.446
0.067   0.516   1.053   10.697   4.776
0.100   0.596   1.087   10.662   5.139
0.133   0.705   1.038   11.462   6.128
0.167   0.840   0.922   11.483   6.898
0.200   1.021   0.872   11.396   7.542
0.233   1.140   0.720   11.347   8.108
0.267   1.270   0.525   11.146   8.662
0.300   1.354   0.307   10.937   8.872
0.333   1.416   0.139   10.720   9.090
0.367   1.432   0.093   10.706   8.980
0.400   1.463   0.026   10.685   9.056
0.433   1.466   0.104   10.619   9.006
0.467   1.496   0.146   10.569   8.932
0.500   1.517   0.176   10.579   8.952
0.533   1.537   0.196   10.585   8.920
0.567   1.581   0.205   10.573   8.928
0.600   1.609   0.157   10.055   8.974
0.633   1.649   0.069   10.131   8.992
0.667   1.662   -0.039   10.599   8.923
0.700   1.670   -0.138   10.746   8.893
0.733   1.672   -0.175   10.750   8.844
0.767   1.651   -0.181   10.749   8.742
0.800   1.638   -0.169   10.743   8.716
0.833   1.606   -0.187   10.769   8.731
0.867   1.536   -0.186   10.752   8.711
0.900   1.460   -0.190   10.752   8.712
0.933   1.370   -0.172   10.750   8.717
0.967   1.283   -0.161   10.720   8.740
1.000   1.186   -0.140   10.682   8.732
1.033   1.055   -0.103   10.504   8.731
1.067   0.920   -0.066   10.388   8.707
1.100   0.781   -0.023   10.270   8.694
1.133   0.620   0.027   10.111   8.686
1.167   0.476   0.040   9.982   8.683
1.200   0.342   0.046   9.870   8.656
1.233   0.227   0.076   9.714   8.604
1.267   0.131   0.134   9.619   8.549
1.300   0.066   0.211   9.553   8.466
1.333   0.004   0.303   9.508   8.378
